"time","toolid","moduleid","type","event","action","caller","recipeid","recipestepno","acttime","lotid","carrierid","slotno","waferid","message","uuid"
2024-01-04 13:32:18.160,tesla_sensor,model_3,D,MFC3 IAC,ON,SPT PROCESS,"",0,0,"","",0,"","","18cd507b-82b8-47ee-a683-f26ba363e60e"
2024-01-04 13:32:18.180,tesla_sensor,model_3,D,MFC1 IAC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",d4b53e62-c71a-4d3c-87d1-9fe8f03a3439
2024-01-04 13:32:18.180,tesla_sensor,model_3,D,MFC3 IAC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","40c7d535-ddea-4159-bce9-9b316b610609"
2024-01-04 13:32:18.190,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",f588c4e2-8b74-4e12-aeef-63a3e7a6b445
2024-01-04 13:32:18.190,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","7f87157d-d638-4a39-ad5c-2cd5382dd3f6"
2024-01-04 13:32:23.200,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",1,0,"","",0,"",STEP01,d8c0fea8-4895-4d4d-94fa-da509d46de93
2024-01-04 13:32:23.200,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",2,0,"","",0,"",STEP02,e7a3897e-be0b-42be-8709-0068db3ddd69
2024-01-04 13:32:23.210,tesla_sensor,model_3,D,PRCS1 PS,ON,SPT PROCESS,"",0,0,"","",0,"","",f29d49d3-c66a-4194-bec9-a9f72b743aef
2024-01-04 13:32:23.210,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",be15ae21-ed24-4ac1-8781-a14458be81d3
2024-01-04 13:32:23.250,tesla_sensor,model_3,D,PRCS1 PS,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",e6c0a03e-a3e4-4c41-90ac-ab65cea63fb1
2024-01-04 13:32:24.250,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",2,0,"","",0,"",STEP02,c56734d6-637b-4961-b77a-65b669b46630
2024-01-04 13:32:24.250,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",3,0,"","",0,"",STEP03,"9cc417ad-7859-4d0b-8148-89bcacd06ff6"
2024-01-04 13:32:24.260,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","2648aed7-f893-44b5-a1c8-d7a688ecc730"
2024-01-04 13:32:24.270,tesla_sensor,model_3,D,GAS1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","592a8c42-0a84-409a-a476-f8219cfabd6b"
2024-01-04 13:32:24.270,tesla_sensor,model_3,D,GAS3 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","1c9ac2db-a8ac-49b8-a484-89e7fd0a92da"
2024-01-04 13:32:24.280,tesla_sensor,model_3,D,MFC1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",cbed77ba-3dd6-4ee0-b84a-9b91fdead9dc
2024-01-04 13:32:24.280,tesla_sensor,model_3,D,MFC2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",f9f47dbf-d7f1-4b58-b650-e9ccfed95ac2
2024-01-04 13:32:24.280,tesla_sensor,model_3,D,GAS2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","6ebb7942-5e02-48a0-8978-7b5da0ae788b"
2024-01-04 13:32:24.280,tesla_sensor,model_3,D,MFC3 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",b8dd8e9a-0937-412c-bf17-ec19610fc243
2024-01-04 13:32:24.290,tesla_sensor,model_3,D,MFC1 IAC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","17473016-131f-4d6b-8f75-1cf714ad2df6"
2024-01-04 13:32:24.290,tesla_sensor,model_3,D,MFC3 IAC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","6504d14b-78f3-441a-bb06-0ecfc0aeed8d"
2024-01-04 13:32:24.300,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","85460960-3a27-4814-9d32-3f8683dbb89b"
2024-01-04 13:32:11.490,tesla_sensor,model_3,S,radors install,STEP START,"","",0,0,"","",0,"","","22b06cbe-8540-4bfc-b245-8a97529eab27"
2024-01-04 13:32:24.300,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","82a744a6-7a72-4cd3-89ef-b7d416c21b1f"
2024-01-04 13:32:25.300,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",3,0,"","",0,"",STEP03,"41155779-620d-4366-acf9-d491a6307413"
2024-01-04 13:32:25.300,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",4,0,"","",0,"",STEP04,"16585095-1e06-44be-b1cd-c6c334a46c64"
2024-01-04 13:32:25.310,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","1a3b9b94-73b5-4b9b-82a4-1cfe8e760ace"
2024-01-04 13:32:25.310,tesla_sensor,model_3,D,MFC3 MVC,ON,SPT PROCESS,"",0,0,"","",0,"","","99773fe3-f3cf-45b9-9d26-b0f09fcdc8d2"
2024-01-04 13:32:25.310,tesla_sensor,model_3,D,MFC3 MVC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","87c522d5-e6ab-4f27-b254-4574b0bb1690"
2024-01-04 13:32:25.320,tesla_sensor,model_3,D,GAS1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",d4905a4a-7ddb-4c2a-a68f-9e91692aff70
2024-01-04 13:32:25.330,tesla_sensor,model_3,D,MFC1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","6c88743b-4e49-48c1-9e64-458b2ce1df36"
2024-01-04 13:32:25.330,tesla_sensor,model_3,D,MFC2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","6bd15316-1771-4423-8135-c9310b903168"
2024-01-04 13:32:25.330,tesla_sensor,model_3,D,GAS2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",b99eb6b9-864d-4e87-a09e-ca225ac8da23
2024-01-04 13:32:25.330,tesla_sensor,model_3,D,MFC3 INLETV,CLOSE,SPT PROCESS,"",0,0,"","",0,"","","653fdeb0-8087-4e8d-88c0-58e8364e268e"
2024-01-04 13:32:25.330,tesla_sensor,model_3,D,MFC3 INLETV,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","4df5395b-1600-4f81-ade6-66d51209e878"
2024-01-04 13:32:25.330,tesla_sensor,model_3,D,GAS3 INLETV,CLOSE,SPT PROCESS,"",0,0,"","",0,"","",f1f3fcf8-511f-4c58-adcc-36551f3c1fb8
2024-01-04 13:32:25.330,tesla_sensor,model_3,D,GAS3 INLETV,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",a126590d-d793-4b23-b11f-f08db10c5c48
2024-01-04 13:32:26.330,tesla_sensor,model_3,D,MFC3 MVO,ON,SPT PROCESS,"",0,0,"","",0,"","",fbaa7ca6-34c5-4e54-baa1-86c68fa14b38
2024-01-04 13:32:26.330,tesla_sensor,model_3,D,MFC3 MVO,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","4f972d71-7694-4bee-9fc0-b721afbaa651"
2024-01-04 13:32:27.350,tesla_sensor,model_3,D,MFC3 MVC,ON,SPT PROCESS,"",0,0,"","",0,"","",a8379c18-6098-4796-bca2-19d856d6023c
2024-01-04 13:32:27.350,tesla_sensor,model_3,D,MFC3 MVC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","80fbf0df-545e-4d6e-9586-99771f38e902"
2024-01-04 13:32:27.360,tesla_sensor,model_3,D,MFC1 IAC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","180f1735-1690-4873-84ec-b909af04286e"
2024-01-04 13:32:27.370,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",db65ef3c-b17e-44c2-87dc-8d05047870b8
2024-01-04 13:32:27.370,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","4c02d662-5edb-44be-80eb-6e77d49bfbea"
2024-01-04 13:32:28.370,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",4,0,"","",0,"",STEP04,"50574553-71e0-4536-a4b5-033ef7f1e669"
2024-01-04 13:32:28.370,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",5,0,"","",0,"",STEP05,"84b2e93b-e55c-4102-bace-c7716b1f4f95"
2024-01-04 13:32:28.380,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","3830fe80-a370-4cbf-964a-8c4cd1feb4f7"
2024-01-04 13:32:28.380,tesla_sensor,model_3,D,MFC3 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",ff34e99a-c09c-4ab8-a023-f23778e95923
2024-01-04 13:32:28.390,tesla_sensor,model_3,D,GAS1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",b54dc042-e2b5-40a0-b520-5b3a67aae191
2024-01-04 13:32:28.390,tesla_sensor,model_3,D,MFC1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","825123b0-d43d-499a-9cae-650deaeabade"
2024-01-04 13:32:28.390,tesla_sensor,model_3,D,MFC2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","60c134e7-588e-4f3f-8edf-fbc9ad2b06c1"
2024-01-04 13:32:28.390,tesla_sensor,model_3,D,GAS2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","17ea7ab6-1ba5-4e23-9fbf-c91da5cabca3"
2024-01-04 13:32:28.390,tesla_sensor,model_3,D,MFC3 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",ba377bc4-d2d0-4e81-b549-e5b87a6b55a6
2024-01-04 13:32:28.390,tesla_sensor,model_3,D,GAS3 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","32a91772-6d8e-4078-9f23-4b09ca5111ff"
2024-01-04 13:32:28.410,tesla_sensor,model_3,D,MFC1 IAC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",b04d96f1-e560-4903-ab77-6d027c692735
2024-01-04 13:32:28.420,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","3adb897a-23ca-4920-b799-68d5483a8cf2"
2024-01-04 13:32:28.420,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","46151563-7192-4fcd-a70f-9abb47a1916a"
2024-01-04 13:33:28.420,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",5,0,"","",0,"",STEP05,c290b32d-7371-4f00-af8a-d8370b07ccd6
2024-01-04 13:33:28.420,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",6,0,"","",0,"",STEP06,"1ec3d1ad-b343-48a6-8a5a-2e8682ecccf9"
2024-01-04 13:33:28.430,tesla_sensor,model_3,D,PRCS1 PS,OFF,SPT PROCESS,"",0,0,"","",0,"","","3a94c76a-fdf7-469b-8654-ea73b279f5df"
2024-01-04 13:33:28.430,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","1f83b32c-3281-4646-ba95-b8f099453360"
2024-01-04 13:33:28.470,tesla_sensor,model_3,D,PRCS1 PS,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","8c3887f9-93cc-4a12-abca-eb44f4cfd3ba"
2024-01-04 13:33:29.470,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",6,0,"","",0,"",STEP06,"53a0cfb8-c1de-4d89-b423-7f713778f4f9"
2024-01-04 13:33:29.470,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",7,0,"","",0,"",STEP07,a972d873-5a16-4c0c-bee6-98e8dd8bad85
2024-01-04 13:33:29.480,tesla_sensor,model_3,D,MFC1 MVC,ON,SPT PROCESS,"",0,0,"","",0,"","",e331a0c2-ed71-4cd8-b894-0b09d7a11ba9
2024-01-04 13:33:29.480,tesla_sensor,model_3,D,MFC1 MVC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","29fb5d9d-3cce-4616-aa25-95cdf0440562"
2024-01-04 13:33:29.480,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","4e9dce18-570e-4ed8-bc0e-e175d8da27c7"
2024-01-04 13:33:29.490,tesla_sensor,model_3,D,GAS3 INLETV,OPEN,SPT PROCESS,"",0,0,"","",0,"","","6bc8d816-114f-4a09-92f8-cb39e1eb0081"
2024-01-04 13:33:29.490,tesla_sensor,model_3,D,GAS3 INLETV,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",e9c00454-b20b-4058-9e6d-c0054cbf1433
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,MFC1 INLETV,CLOSE,SPT PROCESS,"",0,0,"","",0,"","","9c5cbafc-3f83-43bc-8653-a1e0d2452f4d"
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,MFC1 INLETV,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",d0b2944c-3603-4984-8d6b-325d7786264b
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,GAS1 INLETV,CLOSE,SPT PROCESS,"",0,0,"","",0,"","",a3a27eaf-3746-466f-8d4a-5d686302bd57
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,GAS1 INLETV,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","1db12f30-628d-4317-ae28-974bba05c523"
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,MFC2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","3227aec5-28fc-40e0-8feb-ddd1ea15d481"
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,GAS2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","7de9cbd0-d1f1-42c3-800f-6cd08d729dbd"
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,MFC3 INLETV,OPEN,SPT PROCESS,"",0,0,"","",0,"","",d465af53-442e-425b-adfa-e89eef38ebc8
2024-01-04 13:33:29.500,tesla_sensor,model_3,D,MFC3 INLETV,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","45c6ca9c-b9ab-4456-9755-883f897a3d3a"
2024-01-04 13:33:30.510,tesla_sensor,model_3,D,MFC1 MVO,ON,SPT PROCESS,"",0,0,"","",0,"","","0e858511-2156-4ba5-aeae-4c4f02fc8d16"
2024-01-04 13:33:30.510,tesla_sensor,model_3,D,MFC1 MVO,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",d3c37fdb-0629-4f41-bfa1-8a020fe47c89
2024-01-04 13:33:31.520,tesla_sensor,model_3,D,MFC1 MVC,ON,SPT PROCESS,"",0,0,"","",0,"","","38f3088e-c36a-4a9d-af0a-6c8973fb9a4d"
2024-01-04 13:33:31.520,tesla_sensor,model_3,D,MFC1 MVC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","338ee40e-93ad-4ab4-8615-d9823a9d4e85"
2024-01-04 13:33:31.530,tesla_sensor,model_3,D,MFC3 IAC,ON,SPT PROCESS,"",0,0,"","",0,"","",ca18f8df-4c61-4aaf-a4f2-9d4017222b6e
2024-01-04 13:33:31.560,tesla_sensor,model_3,D,MFC3 IAC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",f835cae7-2175-4a79-b988-0056d18fb065
2024-01-04 13:33:31.560,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",d3fddc3a-4454-42c9-84bb-f6b6bf8399dd
2024-01-04 13:33:36.570,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",7,0,"","",0,"",STEP07,"79341d82-792b-4bde-9e27-95d888286cb6"
2024-01-04 13:33:36.570,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",8,0,"","",0,"",STEP08,bc159b8b-3c19-46a5-823a-2265eefa4d74
2024-01-04 13:33:36.580,tesla_sensor,model_3,D,PRCS1 PS,ON,SPT PROCESS,"",0,0,"","",0,"","","628bd931-a610-473c-a385-839616da7cf0"
2024-01-04 13:33:36.580,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",ab56e26a-fb78-48de-b17f-cd8faf8c954a
2024-01-04 13:33:36.620,tesla_sensor,model_3,D,PRCS1 PS,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","3c1aecf6-cce2-470f-babd-ccfd92f5d36a"
2024-01-04 13:33:37.620,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",8,0,"","",0,"",STEP08,a851fbb0-baea-41dc-8376-1b20909d496e
2024-01-04 13:33:37.620,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",9,0,"","",0,"",STEP09,"40aede35-53de-4311-be28-e68b62a88fa7"
2024-01-04 13:33:37.630,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",c4a4cb7e-be0b-4703-8c09-ec86edbf78f4
2024-01-04 13:33:37.630,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",f4c6018a-0231-4c7c-bb50-ddcb9b219dae
2024-01-04 13:34:07.630,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",9,0,"","",0,"",STEP09,"3ff1134f-d33e-4a33-9e9a-e4fa354dc110"
2024-01-04 13:34:07.630,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",10,0,"","",0,"",STEP10,"7da1f6e2-5c38-485f-b64a-9d21ff37dad1"
2024-01-04 13:34:07.640,tesla_sensor,model_3,D,PRCS1 PS,OFF,SPT PROCESS,"",0,0,"","",0,"","","74edb74c-0c68-40d8-8a05-ac26fcbbbcd7"
2024-01-04 13:34:07.640,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","7057df4e-acfc-43b9-bd0a-291a1b581374"
2024-01-04 13:34:07.680,tesla_sensor,model_3,D,PRCS1 PS,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec","244b69c8-0744-4a92-89dc-ddf9f47a4fa4"
2024-01-04 13:34:08.680,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",10,0,"","",0,"",STEP10,cd1f6605-a7f3-4a1f-aef8-2b2cdca7ab09
2024-01-04 13:34:08.680,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",11,0,"","",0,"",STEP11,"08a8f165-4dc2-4028-b407-3ebeb78fb0fb"
2024-01-04 13:34:08.690,tesla_sensor,model_3,D,MFC1 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",ed83c37b-fec9-4d80-89c8-0bdf1a0a1265
2024-01-04 13:34:08.690,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","6861c811-c2ce-49da-ba49-3834134d369b"
2024-01-04 13:34:08.690,tesla_sensor,model_3,D,MFC3 MVC,ON,SPT PROCESS,"",0,0,"","",0,"","",f8031370-fa09-45a7-b338-7790902cc598
2024-01-04 13:34:08.690,tesla_sensor,model_3,D,MFC3 MVC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"","00.0Sec",bc9465f9-194d-424d-a2c9-36bedb8529a0
2024-01-04 13:34:08.700,tesla_sensor,model_3,D,MFC1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","9967d7ca-c6b2-4d17-89b3-f97461a8b13c"
2024-01-04 13:34:08.700,tesla_sensor,model_3,D,GAS1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",e88c96e6-c699-414e-8d3e-4072649ee4d1
2024-01-04 13:34:20.760,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",b3d92237-c88a-445c-8a7a-ccf44c1062fa
2024-01-04 13:34:20.760,tesla_sensor,model_3,D,PRCS TRIGGER,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",dbe028df-6d8a-40a0-b237-bca6c8972502
2024-01-04 13:37:00.460,tesla_sensor,model_3,D,PRCS HTR PID,AUTO EXIT,"","",0,0,"","",0,"","",d77cb1d3-46c6-4ce2-8906-b377de4e06bc
2024-01-04 13:40:16.790,tesla_sensor,model_3,S,SHTR RESET,STEP START,"","",0,0,"","",0,"00","","75553c07-a0d0-4576-8533-c4a3ff1a476c"
2024-01-04 13:40:16.790,tesla_sensor,model_3,D,ASST INLETV,AUTO EXIT,SHTR RESET,"",0,0,"","",0,"","",a6b3ee0a-81fd-4b63-b91c-f7abe2e26968
2024-01-04 13:40:16.810,tesla_sensor,model_3,D,ASST CTRLV,AUTO EXIT,SHTR RESET,"",0,0,"","",0,"","","2bab5ea2-051e-4590-b365-3a3251dc73a1"
2024-01-04 13:40:17.320,tesla_sensor,model_3,D,SHIELD,UP,SHTR RESET,"",0,0,"","",0,"00","","9896fc47-6faf-4361-8e07-5c03ab8cf99e"
2024-01-04 13:40:17.320,tesla_sensor,model_3,D,LIFTER HI,UP,SHTR RESET,"",0,0,"","",0,"00","","18bf3111-38fa-40ce-b315-8a4c45ad8d72"
2024-01-04 13:40:21.390,tesla_sensor,model_3,D,SHIELD,COMPLETE,SHTR RESET,"",0,4000,"","",0,"00","04.0Sec",c56605fd-752b-43ac-b25d-43f591b66a00
2024-01-04 13:40:23.640,tesla_sensor,model_3,D,LIFTER HI,COMPLETE,SHTR RESET,"",0,6300,"","",0,"00","06.3Sec","0ebd3f33-e727-4ac9-83d3-1d836ac861a4"
2024-01-04 13:40:23.650,tesla_sensor,model_3,D,SHTR,CLOSE,SHTR RESET,"",0,0,"","",0,"00","",ab8309c6-8eb4-482a-a638-13d9a931ddd9
2024-01-04 13:40:31.180,tesla_sensor,model_3,D,SHTR,COMPLETE,SHTR RESET,"",0,7500,"","",0,"00","07.5Sec","4e564b53-3899-44ff-9088-263d1a0035e2"
2024-01-04 13:40:31.190,tesla_sensor,model_3,D,LIFTER,DOWN,SHTR RESET,"",0,0,"","",0,"00","","53de348a-3d1c-41a8-be0a-dd4c09e9c752"
2024-01-04 13:40:35.220,tesla_sensor,model_3,D,LIFTER,COMPLETE,SHTR RESET,"",0,4000,"","",0,"00","04.0Sec",a34301f2-e5f8-4b3d-b1df-7ae07bde18c1
2024-01-04 13:40:35.220,tesla_sensor,model_3,D,SHTR,OPEN,SHTR RESET,"",0,0,"","",0,"00","","4c4a783b-6597-4441-9254-5163a74be61f"
2024-01-04 13:40:42.780,tesla_sensor,model_3,D,SHTR,COMPLETE,SHTR RESET,"",0,7500,"","",0,"00","07.5Sec","64a2ceff-bb4f-4add-9357-2343acf2391c"
2024-01-04 13:40:42.790,tesla_sensor,model_3,S,SHTR RESET,STEP END,"","",0,0,"","",0,"00","",ed7d53eb-44fd-42a2-bcbb-ca98aceacdd9
2024-01-04 13:41:06.530,tesla_sensor,model_3,S,TREND,STEP START,"","",0,0,"","",0,"","","282c4cd4-0ec0-4d18-8bd7-11c5cf789829"
2024-01-04 13:41:06.540,tesla_sensor,model_3,S,ROUGH,STEP START,"","",0,0,"","",0,"","","6e1ccdbd-8205-432e-bf53-823c0e3b72aa"
2024-01-04 13:41:06.540,tesla_sensor,model_3,S,END PRCS,STEP START,"","",0,0,"","",0,"","",dc3c3036-958f-42e3-92b5-89f96dc3a3e8
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,CHAMB HTR,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","6a48b71f-4d7f-4877-935d-9eceedac15d0"
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,PUMP HTR,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","215949d4-4b04-4e8c-a17e-eb73b2da4af2"
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,SHIELD,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","55e66600-fa64-4bb4-a822-11d15cabb7c8"
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,STAGE WTRV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","3bcf9374-42e6-494d-9a36-c3724ce53921"
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,AIR PRESS INV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",a4581f92-2545-419c-85f4-3ead755be2cf
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","75fe7eb1-786f-48fa-beff-2c4c3cf54774"
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",bd6a848f-911d-4dfa-a92b-b7d20b519fbb
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,PRCS TRIGGER,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","30c5c52b-1bf6-4aaf-9c1b-2fc521d3587c"
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,MFC1 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",d59f4227-4b88-43f8-bf2f-c693b7536dd3
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",fe955cf6-a5a1-43d9-a5bc-61b772047ad5
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,MFC3 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",debf0590-cac3-4d43-8521-a5bda6dce6ff
2024-01-04 13:41:06.550,tesla_sensor,model_3,D,RF1 PLASMA,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","255f86b5-e2a2-433e-9871-61a0ba9de3b8"
2024-01-04 13:41:06.560,tesla_sensor,model_3,D,IG DEGAS,OFF,END PRCS,"",0,0,"","",0,"","","3026ecfd-a040-4d18-bd8a-a35b202470d1"
2024-01-04 13:41:06.560,tesla_sensor,model_3,D,IG DEGAS,COMPLETE,END PRCS,"",0,0,"","",0,"","00.0Sec",a748e033-340f-4ef3-b0ed-477e28cb91ce
2024-01-04 13:41:06.560,tesla_sensor,model_3,D,MAGNET,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",eb88e802-32c1-4709-8a65-72807218c71f
2024-01-04 13:41:06.570,tesla_sensor,model_3,D,ROUGHV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",e4d0a92a-9a57-4f1c-baf5-130bab90a66d
2024-01-04 13:41:06.570,tesla_sensor,model_3,D,VENTV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",cbbf1e2d-289b-4aff-ad3d-a87c417426b0
2024-01-04 13:41:06.570,tesla_sensor,model_3,D,CHAMB WTR INLETV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","7352bf21-1d19-410a-91fd-49c2de2d88a0"
